673;43201815; UNIDADES DE ESCRITURA Y LECTURA DE ARQUITECTURA MICROCANAL DE  INTERCONEXION DE COMPONENTES PERIFERI;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
674;43201902; CAMBIADORES DE DISCO OPTICO;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
675;43201903; BIBLIOTECAS DE UNIDAD DE CINTA MAGNETICA;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
676;43202001; DISCOS COMPACTOS (CD);COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
677;43202002; CINTAS VIRGENES;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
678;43202003; DISCOS VIDEO DIGITALES (DVD);COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
679;43202004; DISQUETES;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
680;43202005; DISPOSITIVOS DE ALMACENAMIENTO DE MEMORIA FLASH;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
681;43202101; CAJAS DE CD;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
682;43202102; CAJAS DE DISQUETES;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
683;43202103; CAJAS DE ALMACENAMIENTOS DE DIFERENTES SOPORTES;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
684;43202104; ALMACENAMIENTO DE CINTAS DE VIDEO VHS O ACCESORIOS;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
685;43202105; ARMARIOS PARA DIFERENTES SOPORTES;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
686;43202201; PARTES DE LA PIEZA DE TELEFONO;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
687;43202202; GENERADORES DE SEÑAL DE LLAMADA DEL TELEFONO;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
688;43202204; LLAMADOR EXTERNO O SUS PIEZAS;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
689;43202205; CAPUCHONES DEL TECLADO O TECLAS;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
690;43202206; COMPONENTES DE DISPOSITIVO DE ENTRADA O UNIDAD DE ALMACENAMIENTO;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
691;43202207; CONJUNTO Y BRAZOS DE VISOR;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
692;43202208; CONJUNTOS DE CABLEADO;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
693;43202209; CONJUNTOS DE CABEZAS (HSA);COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
694;43202210; PARADAS POR FALLO;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
695;43202211; PLATOS O DISCOS;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
696;43202212; CONJUNTOS DE CABEZAS DE LECTURA/ESCRITURA;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
697;43202213; DISPOSITIVOS DE MOTOR DE DISCO;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
698;43202214; CONJUNTOS DE PEINES;COMPONENTES PARA TECNOLOGÍA DE LA INFORMACION. DIFUSION O TELECOMUNICACIONES
699;43211501; SERVIDORES;EQUIPO INFORMATICO
700;43211502; SERVIDORES DE GAMA ALTA;EQUIPO INFORMATICO
701;43211503; COMPUTADORA PORTATIL;EQUIPO INFORMATICO
702;43211504; ORGANIZADORES O ASISTENTES PERSONALES DIGITALES (PDA);EQUIPO INFORMATICO
703;43211505; TERMINAL DE PUNTO DE VENTA (POS);EQUIPO INFORMATICO
704;43211506; COMPUTADORAS CLIENTE LIGERO;EQUIPO INFORMATICO
705;43211507; COMPUTADORAS DE ESCRITORIO;EQUIPO INFORMATICO
706;43211508; COMPUTADORAS PERSONALES (PC);EQUIPO INFORMATICO
707;43211509; COMPUTADORAS PORTATILES TIPO TABLETA;EQUIPO INFORMATICO
708;43211510; TERMINALES ELEMENTALES O CONSOLAS DE GRAN SISTEMA (MAINFRAME);EQUIPO INFORMATICO
709;43211511; COMPUTADORAS VESTIBLES;EQUIPO INFORMATICO
710;43211512; COMPUTADORAS CENTRALES;EQUIPO INFORMATICO
711;43211601; CAJAS DE CONMUTACION DE ORDENADORES;EQUIPO INFORMATICO
712;43211602; PUESTOS DE AMARRE;EQUIPO INFORMATICO
713;43211603; REPLICADORES DE PUERTOS;EQUIPO INFORMATICO
714;43211604; CAJAS DE CONMUTACION DE PERIFERICOS;EQUIPO INFORMATICO
715;43211605; AMPLIACIONES DE PROCESADOR DE SEÑALES;EQUIPO INFORMATICO
716;43211606; EQUIPOS MULTIMEDIA;EQUIPO INFORMATICO
717;43211607; ALTAVOCES DEL ORDENADOR;EQUIPO INFORMATICO
718;43211608; EQUIPO CODIFICADOR;EQUIPO INFORMATICO
719;43211609; CONECTORES O CONCENTRADORES DE BUS SERIE UNIVERSAL;EQUIPO INFORMATICO
720;43211610; QUEMADOR DE DVD/CD INTERNO;EQUIPO INFORMATICO
721;43211611; QUEMADOR DE DVD/CD EXTERNO;EQUIPO INFORMATICO
722;43211612; UNIDADES DE SUMINISTRO DE ENERGIA. UPS;EQUIPO INFORMATICO
723;43211613; REGULADORES ELECTRICOS O DE ENERGIA;EQUIPO INFORMATICO
724;43211701; EQUIPO DE LECTOR DE CODIGO DE BARRAS;EQUIPO INFORMATICO
725;43211702; LECTORES DE TARJETA MAGNETICA;EQUIPO INFORMATICO
726;43211704; EQUIPO DE RECONOCIMIENTO DE MONEDA;EQUIPO INFORMATICO
727;43211705; JOY STICKS O CONTROLADORES PARA JUEGOS;EQUIPO INFORMATICO
728;43211706; TECLADOS;EQUIPO INFORMATICO
729;43211707; LAPICES OPTICOS CON LED;EQUIPO INFORMATICO
730;43211708; TRACKBALLS Y RATONES DE ORDENADOR;EQUIPO INFORMATICO
731;43211709; LAPIZ OPTICO DE PRESION;EQUIPO INFORMATICO
732;43211710; DISPOSITIVOS DE IDENTIFICACION DE RADIOFRECUENCIAS;EQUIPO INFORMATICO
733;43211711; ESCANERES;EQUIPO INFORMATICO
734;43211712; TABLETAS GRAFICAS;EQUIPO INFORMATICO
735;43211713; ALMOHADILLAS TACTILES;EQUIPO INFORMATICO
736;43211714; EQUIPO DE IDENTIFICACION BIOMETRICA;EQUIPO INFORMATICO
737;43211715; TERMINALES PORTATILES DE ENTRADA DE DATOS;EQUIPO INFORMATICO
738;43211717; SISTEMAS DE RECONOCIMIENTO OPTICO DE CARACTERES;EQUIPO INFORMATICO
739;43211718; SISTEMAS DE VISION BASADOS EN MAQUINAS FOTOGRAFICAS PARA COLECCION AUTOMATICA DE DATOS;EQUIPO INFORMATICO
740;43211719; MICROFONOS DE VOZ PARA ORDENADOR;EQUIPO INFORMATICO
741;43211720; KITS DE VERIFICACION DE TARJETAS DE CREDITO O DEBITO DE PUNTO DE VENTA;EQUIPO INFORMATICO
742;43211721; LECTORES DE TARJETAS PERFORADAS;EQUIPO INFORMATICO
743;43211801; CUBIERTAS DE DISPOSITIVOS DE ENTRADA DE DATOS DE ORDENADOR;EQUIPO INFORMATICO
744;43211802; ALMOHADILLAS DE RATON;EQUIPO INFORMATICO
745;43211803; FORROS DE TECLADO;EQUIPO INFORMATICO
746;43211804; EXTENSIONES O SOPORTES DE TECLADO;EQUIPO INFORMATICO
747;43211805; KITS DE SERVICIO PARA DISPOSITIVOS DE ALMACENAMIENTO;EQUIPO INFORMATICO
748;43211901; MONITORES DE TUBO DE RAYO CATODICO (CRT);EQUIPO INFORMATICO
749;43211902; MONITORES O PANTALLAS DE  VISUALIZACION EN CRISTAL LIQUIDO (LCD);EQUIPO INFORMATICO
750;43211903; MONITORES DE PANTALLA TACTIL;EQUIPO INFORMATICO
751;43211904; PANTALLAS DE PLASMA (PDP);EQUIPO INFORMATICO
752;43211905; PANTALLAS EMISORAS DE LUZ ORGANICA;EQUIPO INFORMATICO
753;43212001; FILTROS PARA PANTALLAS DE ORDENADOR;EQUIPO INFORMATICO
754;43212002; SOPORTES PARA MONITOR;EQUIPO INFORMATICO
755;43212102; IMPRESORAS DE MATRIZ DE PUNTOS;EQUIPO INFORMATICO
756;43212105; IMPRESORAS DE LASER;EQUIPO INFORMATICO
757;43212107; IMPRESORA DE PLANOS. TRAZADORAS DE GRAFICOS (PLOTTER);EQUIPO INFORMATICO
758;43212110; IMPRESORAS MULTIFUNCION;EQUIPO INFORMATICO
759;43212113; IMPRESORAS DE ETIQUETAS O DISCOSCOMPACTOS (CD);EQUIPO INFORMATICO
760;43221504; SISTEMAS DE CENTRAL PRIVADA CONECTADA A LA RED PUBLICA (PBX);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
761;43221505; IDENTIFICADOR DE LLAMADA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
762;43221506; CONSOLA DE TELECONFERENCIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
763;43221507; MARCADORES AUTOMATICOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
764;43221508; PANELES DE LAMPARAS DE OCUPACION TELEFONICA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
765;43221509; SISTEMAS DE CONTABILIDAD DE LLAMADAS TELEFONICAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
766;43221510; REENVIADOR O DESVIADOR DE  LLAMADAS TELEFONICAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
767;43221513; SECUENCIADORES DE LLAMADAS TELEFONICAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
768;43221514; UNIDADES DE SEGURIDAD DE MARCADO TELEFONICO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
769;43221515; DISPOSITIVOS DE LINEA TELEFONICA COMPARTIDA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
770;43221516; MONITORES DE ESTADO DE LINEA TELEFONICA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
771;43221517; UNIDADES DE OBSERVACION DEL SERVICIO DE EQUIPOS DE TELEFONIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
772;43221518; DISPOSITIVOS DE RESTRICCION INTERURBANA DE EQUIPOS DE TELEFONIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
773;43221519; SISTEMAS DE BUZON DE VOZ;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
774;43221520; EQUIPO DE RECONOCIMIENTO DE VOZ INTERACTIVO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
775;43221521; UNIDAD DE ACCESO REMOTO DE TELECOMUNICACIONES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
776;43221522; EQUIPO DE TELECONFERENCIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
777;43221523; REPRODUCTOR DE MUSICA O MENSAJE DE RETENCION DE LLAMADA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
778;43221524; ADAPTADOR DE MUSICA DE RETENCION DE LLAMADA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
779;43221525; SISTEMAS DE INTERCOMUNICADORES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
780;43221526; SISTEMA TELEFONICO DE ENTRADAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
781;43221601; SPLITTER DE SISTEMA CAUTIVO DE SERVICIO TELEFONICO CONVENCIONAL (POTS) DE ABONADO DE LINEA DIGITAL (;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
782;43221602; CUADRO DE SPLITTER CAUTIVO DE OFICINA DE ABONADO DE LINEA DIGITAL (DSL);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
783;43221603; SPLITTER DE SISTEMA DE SERVICIO TELEFONICO CONVENCIONAL (POTS) DE EQUIPO DE PREMISA DE CLIENTE (CPE);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
784;43221704; EQUIPO BASICO DE RADIO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
785;43221705; EQUIPO DE ACCESO DE RADIO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
786;43221706; ANTENAS DE RADIO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
787;43221707; EQUIPO BASICO DE MICROONDAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
788;43221708; EQUIPO DE ACCESO DE MICROONDAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
789;43221709; ANTENAS DE MICROONDAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
790;43221710; EQUIPO BASICO DE SATELITE;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
791;43221711; EQUIPO DE ACCESO DE SATELITE;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
792;43221712; ANTENAS DE SATELITE;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
793;43221713; EQUIPO BASICO DE ONDA CORTA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
794;43221714; EQUIPO DE ACCESO DE ONDA CORTA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
795;43221715; ANTENAS DE ONDA CORTA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
796;43221718; ANTENAS DE RADAR;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
797;43221719; ANTENAS DE AVIACION;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
798;43221720; ANTENAS DE AUTOMOCION;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
799;43221721; EQUIPO DE COMUNICACION DE DATOS DE RADIOFRECUENCIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
800;43221801; AMPLIFICADORES OPTICOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
801;43221802; FILTROS DE COMUNICACIONES O REDES OPTICAS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
802;43221803; ADAPTADORES OPTICOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
803;43221804; RAYOS LASER DE RED OPTICA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
804;43221805; EQUIPO DE RED DE MODO DE TRANSFERENCIA ASINCRONO (ATM);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
805;43221806; EQUIPO DE RED DE RED OPTICA  SINCRONA (SONET);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
806;43221807; FILTROS DE MULTIPLEXACION EN LONGITUDES DE ONDA DENSA (DWDM) DE TELECOMUNICACIONES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
807;43221808; EQUIPO DE TELECOMUNICACIONES DE  JERARQUIA DIGITAL SINCRONA (SDH);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
808;43222501; EQUIPO DE SEGURIDAD DE RED DE  FIREWALL;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
809;43222502; EQUIPO DE SEGURIDAD DE RED VIRTUAL  (VPN);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
810;43222503; EQUIPO DE SEGURIDAD DE EVALUACION   DE VULNERABILIDAD;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
811;43222602; EQUIPO DE CABECERA DE RED DE CABLE;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
812;43222604; EQUIPO DE RED DE ENTREGA DE  CONTENIDOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
813;43222605; PASARELA DE RED;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
814;43222606; KITS DE INICIO DE NODO DE SERVICIO DE  INTERNET;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
815;43222607; EQUIPO DE MOTOR DE MEMORIA CACHE;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
816;43222608; REPETIDORES DE RED;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
817;43222609; ROUTERS DE RED;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
818;43222610; CONCENTRADORES DE SERVICIO DE RED;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
819;43222611; UNIDADES DE SERVICIO DE DATOS O  CANALES DE RED;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
820;43222612; INTERRUPTORES DE RED;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
821;43222615; CONMUTADOR DE RED DE AREA DE ALMACENAMIENTO (SAN);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
822;43222619; EQUIPO DE RED DE VIDEO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
823;43222620; CONMUTADOR MULTISERVICIO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
824;43222621; CONMUTADOR DE CONTENIDOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
825;43222622; EQUILIBRADOR DE CARGAS DE SERVIDOR;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
826;43222623; EQUIPO DE INTERCONEXION DIGITAL (DCX);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
827;43222624; EQUIPO DE INTERCONEXION OPTICA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
828;43222625; SERVIDORES DE ACCESO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
829;43222626; DISPOSITIVOS MODEM POR CABLE;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
830;43222627; DISPOSITIVOS DE ACCESO DE RED DIGITAL DE SERVICIOS INTEGRADOS (RDSI);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
831;43222628; MODEM;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
832;43222629; BANCOS DE MODEM;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
833;43222630; UNIDADES DE ACCESO MULTIPLE;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
834;43222631; ESTACIONES DE BASE DE FIDELIDAD INALAMBRICA (WIFI);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
835;43222632; AGREGADORES DE BANDA ANCHA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
836;43222701; TELEGRAFOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
837;43222702; ELECTROIMANES TELEGRAFICOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
838;43222703; APARATOS DE REGISTRO TELEGRAFICO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
839;43222801; EQUIPO DE INTERCONEXION DIGITAL (DCX) DE BANDA ESTRECHA O BANDA ANCHA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
840;43222802; EQUIPO DE CUADRO DE CONMUTACION DE CIRCUITOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
841;43222803; PORTADORA DE BUCLE DIGITAL (DLC);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
842;43222805; EQUIPO DE CENTRAL PRIVADA CONECTADA A LA RED PUBLICA (PBX);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
843;43222806; BLOQUES DE PERFORACIONES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
844;43222811; UNIDADES DE ALARMA DE EQUIPO DE TELEFONIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
845;43222813; KITS DE PIEZAS DE CUADRO DE CONMUTACION TELEFONICO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
846;43222814; KITS DE MODIFICACION O INSTALACION DE EQUIPO DE TELECOMUNICACIONES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
847;43222815; TERMINALES DE TELECOMUNICACIONES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
848;43222816; MODULADORES DE TELEFONIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
849;43222817; REPETIDORES DE TELECOMUNICACIONES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
850;43222818; TRAMAS DE TERMINALES DE DISTRIBUCION TELEFONICA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
851;43222819; PANELES DE CONEXION DE PUERTOS;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
852;43222820; COMPENSADORES DE ECO DE VOZ;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
853;43222821; PANEL DE CONEXIONES;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
854;43222822; MULTIPLEXADOR POR DIVISION DE TIEMPO (TDM);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
855;43222823; MULTIPLEXADOR POR DIVISION DE LONGITUD DE ONDA (WDM);DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
856;43222824; RODILLOS DE CABLE AEREO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
857;43222825; KITS DE MODIFICACION TELEFONICA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
858;43222901; ACONDICIONADORES DE LINEA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
859;43222902; SECADORES DE AIRE DE CABLES DE TELEFONIA;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
860;43223001; DISPOSITIVOS DE ENTRADA DE TELETIPO;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
861;43223101; COMPONENTES Y EQUIPO DE RED DEL NUCLEO MOVIL GSM 2G;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
862;43223102; COMPONENTES Y EQUIPO DE RED DE ACCESO INALAMBRICO GSM 2G;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
863;43223103; COMPONENTES Y EQUIPO DE RED DEL NUCLEO MOVIL GPRS 2.5G;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
864;43223104; COMPONENTES Y EQUIPO DE RED DE ACCESO INALAMBRICO GPRS 2.5G;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
865;43223105; COMPONENTES Y EQUIPO DE RED DEL  NUCLEO MOVIL UMTS 3G;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
866;43223106; COMPONENTES Y EQUIPO DE RED DE ACCESO INALAMBRICO UMTS 3G;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
867;43223107; COMPONENTES Y EQUIPO DE RED DEL NUCLEO MOVIL WLAN;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
868;43223108; COMPONENTES Y EQUIPO DE RED DE ACCESO INALAMBRICO WLAN;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
869;43223109; EQUIPO DE CONMUTACION IN;DATOS-VOZ. EQUIPO DE RED MULTIMEDIA. PLATAFORMAS Y ACCESORIOS
